id,incipit,cantus_id,mode,finalis,differentia,siglum,position,folio,sequence,marginalia,cao_concordances,feast_id,genre_id,office_id,source_id,melody_id,drupal_path,full_text,full_text_manuscript,volpiano,notes
chant_453020,Templum domini sanctum est dei,005128,2,,1,F-Pn lat. 12044,2.3,207v,5.0,,,feast_0933,genre_a,office_m,source_014,,http://cantus.uwaterloo.ca/chant/403145/,Templum domini sanctum est dei cultura est dei aedificatio est,Templum domini sanctum est dei cultura est dei aedificatio est | ~Cantate | Seuouae,1---f--f---f--e--c---d--fe---c---fh--gh---fG--h--fe---d7---f--f---f--f--f--fg--e--fe---d---4---c--d--f---3---f--f--f--e--c--d---3,
chant_455836,Tolle puerum et matrem ejus,005156,3,,ib,D-KA Aug. LX,,048v,12.0,,,feast_1416,genre_a,office_s,source_414,,http://cantus.uwaterloo.ca/chant/615899/,Tolle puerum et matrem ejus et vade in terram Juda,Tolle puerum et matrem eius et vade in terram iuda,1---g--g---gk--k--k---k---kj--hk---kj--g---k---hg--e---f---g--gF---e--e---4---k--k--k--h--k--k7---3,
chant_456963,Tradent enim vos in conciliis,005164,1,,G1,CH-E 611,B,253v,11.0,,,feast_0198,genre_a,office_l,source_564,,http://cantus.uwaterloo.ca/chant/233032/,Tradent enim vos in conciliis et in synagogis suis flagellabunt vos et ante reges et praesides ducemini propter me in testimonium illis et gentibus,Tradent enim vos in conciliis et in synagogis suis flagellabunt vos et ante reges et presides ducemini propter me in testimonium illis et gentibus | euouae,1---d--dC---f--gH---hg---f---g--gh--fe--d---g---g---g--g--gh--g---f--fe---c--d--fe7--fgF---d---dc---f--g---hG--g---f---gh--fed--d---f--f--fed--fd---df-gf--fE---fgf---fE---f--g77--h--g--f---ghG--g---cd---f--fe--d---4---h--h--g--f--gh--g7---3,
chant_457154,Tradetur enim gentibus ad illudendum,005165,1,,F1,CH-Fco 2,M,077v,2.0,,,feast_0665,genre_a,office_v2,source_477,,http://cantus.uwaterloo.ca/chant/254605/,Tradetur enim gentibus ad illudendum et flagellandum et crucifigendum,Tradetur enim gentibus ad illudendum et flagellandum et crucifigendum | euouae,1---d--d--dc---f--g---f--gh--h7---jh---g--g--fh--g---g7---e--g--hg--f---f---fg--e--fe--d--d---4---h--h--g--f--gh--gf7---3,
chant_458522,Tres pueri in camino trinitatem,005178,8,,*,D-KA Aug. LX,4,207v,7.0,,,feast_0003,genre_a,office_l,source_414,,http://cantus.uwaterloo.ca/chant/619341/,Tres pueri in camino trinitatem figurantes et ignis minas conculcantes te laudantes canebant benedictus es deus patrum nostrorum alleluia,Tres pueri in camino trinitatem figurantes et ignis minas conculcantes te laudantes canebant benedictus es deus patrum nostrorum alleluia,1---g---g--g--g---g---g--h--hgf---g--gh--h--g---hk--g--hG--g---f---gh--hg---fg--g---g--f--g--f---e---d7--f--e---d--g--g---g--g--h--g---f---g--f---ef--g---g--f--fd---fg--h--h--g---4,
chant_461133,Tu es Petrus et super,005208,7,,*,D-KA Aug. LX,5,122v,10.0,,,feast_1343,genre_a,office_l,source_414,,http://cantus.uwaterloo.ca/chant/617532/,Tu es Petrus et super hanc petram aedificabo ecclesiam meam,Tu es petrus et super hanc petram edificabo ecclesiam meam,1---lj---lm---l--l---l---l--k---k---g--g---j--k--kj--h--k-k---h--gh--k--h---g--g7---3,
chant_462428,Tu es qui venturus es,005209,8,,*,D-KA Aug. LX,M,010r,2.0,,,feast_0437,genre_a,office_v,source_414,,http://cantus.uwaterloo.ca/chant/614981/,Tu es qui venturus es an alium exspectamus dicite Joanni quae vidistis ad lumen redeunt caeci mortui resurgunt pauperes evangelizantur alleluia,Tu es qui venturus es an alium expectamus dicite iohanni que vidistis ad lumen redeunt ceci mortui resurgunt pauperes evangelizantur alleluia,1---fg---g---h---g--k--kj---h---k---kj--hg--gh7---k--hk--g--g---k--jk--h---gf--ghg--f---h---hk--g--g---h---k--k---kl--hg--g---h--g---h--g--hg---f--g--h7---kk--kl--lk-kjh---kj--hh--hg--f--g--h---kk--hkhf--h--g---4,
chant_464517,Tulerunt dominum meum et nescio,005232,7,,y,D-KA Aug. LX,,096v,3.0,,,feast_0724,genre_a,office_t,source_414,,http://cantus.uwaterloo.ca/chant/616909/,Tulerunt dominum meum et nescio ubi posuerunt eum si tu sustulisti eum dicito mihi alleluia et ego eum tollam alleluia,Tulerunt dominum meum et nescio ubi posuerunt eum si tu sustulisti eum dicito michi alleluia et ego eum tollam alleluia,1---g--lj--lm-l---mn--m--l---m--l---l---mn--m--l---l--k---h--l--k7--k---g--g---g---g---j--k--l--m---l--k---mn--m--l---m--lk---lm--m--l--l---l---m--l---k--k---k--jk---ll--h--g--g---4---l--l--m--l--l--k--l7---3,
chant_465283,Tunc acceptabis sacrificium justitiae si,005236,7,,A1,CH-E 611,1,067v,4.0,,,feast_0445,genre_a,office_l,source_564,,http://cantus.uwaterloo.ca/chant/229562/,Tunc acceptabis sacrificium justitiae si averteris faciem tuam a peccatis meis,Tunc acceptabis sacrifitium iusticie si averteris fatiem tuam a peccatis meis | euouae,1---g---j--k--lkml--l---l--l--l--k--lm---l--kl--kj--g---k---k--kl--k--kjklk---k7--k--k---kl--kj-klk---h---h--k--k---g--g---4---l--l--m--l--k--jh---3,
chant_465289,Tunc acceptabis sacrificium justitiae si,005236,7,,1,F-Pn lat. 12044,1,084r,7.0,,,feast_0445,genre_a,office_l,source_014,,http://cantus.uwaterloo.ca/chant/400310/,Tunc acceptabis sacrificium justitiae si averteris faciem tuam a peccatis meis,TUNC acceptabis sacrificium iustitiae si averteris faciem tuam a peccatis meis | Seuouae,1---g---j--k--lkml--l---l--l--l--j--lm---l--kl--kj--g---k---k--kL--k--kj-klk---k--k--k---kl--kj-klk---h---h--k--jh---g--g---4---l--l--m--l--k--jh---3,
chant_465832,Tunc surrexerunt omnes virgines illae,005251,8,,G1,A-KN 1018,4,192r,4.0,,,feast_0234,genre_a,office_l,source_265,,http://cantus.uwaterloo.ca/chant/294426/,Tunc surrexerunt omnes virgines illae et ornaverunt lampades suas,Tunc surrexerunt omnes virgines ille et ornaverunt lampades suas,1---ghk---h--gf--gh7--hG---g--g---jk--l--kh---k--k---k---k--k--klk--kjk---h--k7--k---g--g---4---7k--k--j--k--h--g7---3,
chant_468091,Unxerunt Salomonem Sadoc sacerdos et,005280,8,,G1,CH-E 611,13,126r,5.0,,,feast_0332,genre_a,office_h,source_564,,http://cantus.uwaterloo.ca/chant/230643/,Unxerunt Salomonem Sadoc sacerdos et Nathan propheta regem in Gihon et abierunt laeti dicentes vivat rex in aeternum alleluia,Unxerunt salomonem sadoch sacerdos et nathan propheta regem in gion et abierunt leti dicentes vivat rex in eternum alleluia | euouae,1---ghg-gF--g--h---hkj--h--g--g---ghgf7--g---h--klK--lk---k---lk--k---k--kj--hg---hG--gf---h---hkj--g---g---g--g--gh--g---ghgf7--g---gh--fgF--f---gf--gh---kj---hg---hjh--g--gfd---e--fg--g--g---4---k--k--j--k--h--g7---3,
chant_472625,Veni electa mea et ponam,005323,6,,*,D-KA Aug. LX,2M,179v,11.0,,,feast_0234,genre_a,office_v,source_414,,http://cantus.uwaterloo.ca/chant/618773/,Veni electa mea et ponam in te thronum meum quia concupivit rex speciem tuam,Veni electa mea et ponam in te thronum meum quia concupivit rex speciem tuam,1---f-f--fd-dc---gf--g--ghg---f--f---fg---hg--jh---g7---g---g--ghG---f--f---f--f---g--f--f--efE---dc---gf--g--ghg---f--f7---3,
chant_473196,Veni in hortum meum soror,005325,7,,D1,CDN-Hsmu M2149.L4,2.1,137v,3.0,,,feast_0281,genre_a,office_m,source_297,,http://cantus.uwaterloo.ca/chant/271777/,Veni in hortum meum soror mea sponsa messui myrrham meam cum aromatibus meis,Veni in ortum meum soror mea sponsa messui myrram meam cum aromatibus meis | ~Benedixisti,1---gl--lkj---k---l--h---h--g---l--k---j--k---lml--l7---g--hj--jhg---h--k---jhg--g---f---h--kl--lkh--j--h7---g--g---4---l--l--m--l--k--jl---3,
chant_474330,Veniente sponso prudens virgo praeparata,005332,5,,*,D-KA Aug. LX,3,181r,12.0,,,feast_0234,genre_a,office_e,source_414,,http://cantus.uwaterloo.ca/chant/618830/,Veniente sponso prudens virgo praeparata introivit cum eo ad nuptias,Veniente sponso prudens virgo preparata introivit cum eo ad nuptias,1---f--hk--kJ--hg---kl--k---kl--nl---kk--l---n--l--kkl7--hg---f--hk--k--k---k---hg--h---g---f--f--f---3,
chant_480365,Vespere autem sabbati quae lucescit,005371,8,,G1,CH-E 611,M,089r,2.0,,,feast_0472,genre_a,office_v,source_564,,http://cantus.uwaterloo.ca/chant/229910/,Vespere autem sabbati quae lucescit in primam sabbati venit Maria Magdalena et altera Maria videre sepulcrum alleluia,Vespere autem sabbati que lucescit in primam sabbati venit maria magdalena et altera maria videre sepulchrum alleluia | euouae,1---ghk--h--h---hG--f---gh--h--g---k---k--lm--l---lm---k--h---k--k--k---k--k---k7--k--k---k--j--kh--g---g---k--g--h---k--h--h---h--jk--hk---k--hG--f---gh--h--g--g---4---k--k--j--k--h--g7---3,
chant_481333,Victima caelestis domini fidissima testis,205453,6,,F1,A-Wn 1799**,B,225r,7.0,,,feast_0177,genre_a,office_l,source_531,,http://cantus.uwaterloo.ca/chant/547354/,Victima caelestis domini fidissima testis cujus poenalis prece dum diffunditur axis dignis digne malis fit pluribus exitialis quomodo praefatum nostrum prece solve reatum,Victima celestis domini fidissima testis cuius penalis prece dum diffunditur axis dignis digne malis fit pluribus exicialis quomodo prefatum nostrum prece solve reatum | Euouae,1---fgh--ijhgg--f---f--fhk-kjhk--lk---f--hk--k---k7--hjklkjhh--d--c---cdf--gc-df---kl-mnml--k---l--kh-ijk--lk---k--l---mnm-mlk---k--hjklkjh--d--c---df--gc-df---hijhg--f7---fgh--ijhgf---g-cdf--f---k---hjklkjh-jk--k--f---fghgh--j--hgfe--g--f---klml-mnm--lk--k---ijhjk--k--f---f--g---fgh--ijgf---hjk7-lkijhk-fghgh--ij---hgfe--g--f---4---h--h--f--gh--g--f---3,
chant_486892,Vigila super nos aeterne salvator,002742,4,,3,NL-Uu 406,N,045v,13.0,,,feast_0500,genre_a,office_c,source_573,,http://cantus.uwaterloo.ca/chant/492922/,Vigila super nos aeterne salvator ne nos apprehendat callidus tentator quia tu nobis factus es sempiternus adjutor,Vigila super nos aeterne salvator ne nos apprehendat callidus temptator quia tu nobis factus es sempiternus adiutor,1---ddff--f--f---fe--dfE---dc7---cd--efgF--fe---dE--e--e---dh-k---h---g--f--ghggF--f---e--fg--gfe---dE--fdc--c---c--d---ef---g--gh---gfe--df---f---dfE--f--ghgf--gf---dE--e--e7---4,
chant_487456,Vim faciebant qui quaerebant animam,005423,8,,G1,I-Ac 693,2.1,113v,15.0,,,feast_0752,genre_a,office_m,source_379,,http://cantus.uwaterloo.ca/chant/171629/,Vim faciebant qui quaerebant animam meam,VIm faciebant qui querebant animam meam | ~Domine ne in furore,1---g-gF---h--h--g--gf---gh---kj--hk--j---gf--gH--h---g--g---4---k--k--j--k--h--g7---3,
chant_487517,Vim virtutis suae oblitus est,005424,1,,A1,I-Ac 693,4,085v,2.0,,,feast_0438,genre_a,office_l,source_379,,http://cantus.uwaterloo.ca/chant/171321/,Vim virtutis suae oblitus est ignis ut pueri tui liberarentur illaesi,Vim virtutis sue oblitus est ignis ut pueri tui liberarentur illesi | ~Benedicite,1---dh---h--hjk--h---h--hghjh---fg--h--g---f---g--def---cd---f--e--d7---fg--g---g-g--c--d--f-f--g---f--d--d---4---h--h--g--f--f--gh---3,
chant_487545,Vim virtutis suae oblitus est,005424,1,,A1,CH-E 611,4,064r,2.0,,,feast_0438,genre_a,office_l,source_564,,http://cantus.uwaterloo.ca/chant/229502/,Vim virtutis suae oblitus est ignis ut pueri tui liberarentur illaesi,Vim virtutis sue oblitus est ignis ut pueri tui liberarentur illesi | euouae,1---dh---h--hk--h---h--hghkhg7---fg--h--g---fe---fg--df---cd---f--e--d---fg--g---g--c--d--fD--g---fD--d--d---4---h--h--hg--f--gh--gh7---3,
chant_493528,Voce cordis et oris in,205311,5,,G1,CH-E 611,M,250r,14.0,,,feast_0177,genre_a,office_v2,source_564,,http://cantus.uwaterloo.ca/chant/232970/,Voce cordis et oris in laudem sui redemptoris consurgat omnis fidelis cujus mediante gratia martyr et virgo Catharina facto clamore hora matutina exivit obviam Christo sponso qui sedet super cherubim cuncta videns in absconso ferens sertum rosae et lilii cum triumpho martyrii evasit minas tortorum o beata virgo ora jugiter pro reatibus supplicum tuorum,Voce cordis et oris in laudem summi redemptoris consurgat omnis fidelis cuius mediante gratia martyr et virgo katherina facto clamore hora matutina exivit obviam xpisto sponso qui sedet super cherubyn cuncta videns in absconso ferens sertum rose et lylii cum triumpho martyrii evasit minas tortorum o beata virgo ora iugiter pro reatibus supplicum tuorum | euouae,1---f--h---k--klmnmlk---l---k--k---k---lK--kjh---kJ--jhgf---fE--d--fg-hij--h77---kJ--hjhg-gF--f---f--gh---jhgf--df--f---f--hijk---k--k--k--klmL---n--mlk--k---m7--n---o---mnml-lK--k---l--ij--kjh--h---hk--l---j--k--jh---k--ijh---g--h--jhgfg--f---fedc--f--g7---hij--gf--f---fg--fedf---fgF--f---k---l--m---nm--lk---k--mno--mnmlk---l--kjh7---k--ijh---h---gh--jhg-gE--f---fedf--f---g-fed-ef--dc---f--hijk---f---jhg-hf--df--f7---k---fG--kL--k---f--f--dee--e---e--h--k---k--l---m--nml--k---ln---k--k--hijk---gF--f---f--d7---e--d--c---f---g--hij--g--f---j--hg--jhgj---fgfed--dcf-ghj--gf---4---k--k--l--j--k--hg77---3,
chant_494279,Vos ascendite ad diem festum,005493,1,,D1,CH-E 611,2,073r,2.0,,,feast_0650,genre_a,office_e,source_564,,http://cantus.uwaterloo.ca/chant/229660/,Vos ascendite ad diem festum hunc ego non ascendam quia tempus meum nondum advenit,Vos ascendite ad diem festum hunc ego non ascendam quia tempus meum nondum advenit | euouae,1---c---d--f--e--d---f---g--f---gh--fe---d---ef--dfec---f---f--hk--gh---h--g7---fgF--f---f--f---ef--g---fD--d--d---4---h--h--hg--f--gh--gfed---3,
chant_494970,Vos vocatis me magister et,005504,2,D,,CDN-Mlr 93,,013r,3.0,,,feast_0719,genre_a,office_x,source_446,,http://cantus.uwaterloo.ca/chant/693841/,Vos vocatis me magister et domine bene dicitis sum etenim si ego lavi vestros pedes dominus et magister et vos debetis alter alterius lavare pedes,Vos vocatis me Magister et Domine et bene dicitis sum etenim si ego lavi vestros pedes Dominus et Magister et vos debetis alter alterius lavare pedes,1---d---dca--cdf--de---d---d--d--efe7---dc---de--e--e---e---g--gh---hj--h--h---hge7---f--e--d---d---f--d---e--d---e--f---e--d7---e--d--dc---d---efe--d--d---dcc---de---e--ef7--d---d--d---f--e--d--c---dc--ed--efe---d--d---3,
chant_495633,Vox de caelis sonuit et,005507,4,,E1,CDN-Hsmu M2149.L4,3,051v,3.0,,,feast_0552,genre_a,office_v2,source_297,,http://cantus.uwaterloo.ca/chant/270727/,Vox de caelis sonuit et vox patris audita est hic est filius meus in quo mihi complacui,Vox de celis sonuit et vox patris audita est hic est filius meus in quo michi complacui | Euouae,1---f---d---f--ef---g--gf--e---f---gh---h7--g---g--fg--fed---d---f---d---e--f--g---g--f---f---gh7---h--g---f--g--f--e---4---h--g--h--kh--gf--e---3,
chant_495981,Vox laetitiae in tabernaculis justorum,005509,8,,*,A-KN 1018,4,030r,6.0,,,feast_1598,genre_a,office_r,source_265,,http://cantus.uwaterloo.ca/chant/292445/,Vox laetitiae in tabernaculis justorum alleluia alleluia alleluia,Vox leticie in tabernaculis iustorum alleluia alleluia alleluia,1---g---fd--e--fg--ghgg---hG---f--hG--gk--kj--hg---g--g--h---g--f--gH--h7---h--kjgf--hG--h---gf-fD--ghG--g---4,
